time_min,temp_C,OD600,YFP,strain,well,media,neg_selection,operator,repressor,volume_marker,date,run_number
398.95,37.1,0.031,30.0,blank,B06,M9_0.5%_glucose,30_uM_beta-thujaplicin,blank,,blank,20200708,1
418.95,37.1,0.031,34.0,blank,B06,M9_0.5%_glucose,30_uM_beta-thujaplicin,blank,,blank,20200708,1
438.95,37.0,0.031,34.0,blank,B06,M9_0.5%_glucose,30_uM_beta-thujaplicin,blank,,blank,20200708,1
458.95,37.1,0.031,32.0,blank,B06,M9_0.5%_glucose,30_uM_beta-thujaplicin,blank,,blank,20200708,1
478.95,37.0,0.031,35.0,blank,B06,M9_0.5%_glucose,30_uM_beta-thujaplicin,blank,,blank,20200708,1
498.95,37.1,0.031,34.0,blank,B06,M9_0.5%_glucose,30_uM_beta-thujaplicin,blank,,blank,20200708,1
518.95,37.1,0.031,36.0,blank,B06,M9_0.5%_glucose,30_uM_beta-thujaplicin,blank,,blank,20200708,1
538.95,37.0,0.031,39.0,blank,B06,M9_0.5%_glucose,30_uM_beta-thujaplicin,blank,,blank,20200708,1
558.95,37.0,0.031,27.0,blank,B06,M9_0.5%_glucose,30_uM_beta-thujaplicin,blank,,blank,20200708,1
578.95,37.0,0.031,39.0,blank,B06,M9_0.5%_glucose,30_uM_beta-thujaplicin,blank,,blank,20200708,1
598.95,37.0,0.031,30.0,blank,B06,M9_0.5%_glucose,30_uM_beta-thujaplicin,blank,,blank,20200708,1
618.95,37.0,0.031,30.0,blank,B06,M9_0.5%_glucose,30_uM_beta-thujaplicin,blank,,blank,20200708,1
638.95,37.0,0.031,27.0,blank,B06,M9_0.5%_glucose,30_uM_beta-thujaplicin,blank,,blank,20200708,1
658.95,37.0,0.031,33.0,blank,B06,M9_0.5%_glucose,30_uM_beta-thujaplicin,blank,,blank,20200708,1
678.95,37.0,0.031,32.0,blank,B06,M9_0.5%_glucose,30_uM_beta-thujaplicin,blank,,blank,20200708,1
698.95,37.0,0.031,26.0,blank,B06,M9_0.5%_glucose,30_uM_beta-thujaplicin,blank,,blank,20200708,1
718.95,37.0,0.031,33.0,blank,B06,M9_0.5%_glucose,30_uM_beta-thujaplicin,blank,,blank,20200708,1
738.95,37.0,0.031,31.0,blank,B06,M9_0.5%_glucose,30_uM_beta-thujaplicin,blank,,blank,20200708,1
758.95,37.0,0.031,33.0,blank,B06,M9_0.5%_glucose,30_uM_beta-thujaplicin,blank,,blank,20200708,1
778.95,37.1,0.031,33.0,blank,B06,M9_0.5%_glucose,30_uM_beta-thujaplicin,blank,,blank,20200708,1
798.95,37.1,0.031,33.0,blank,B06,M9_0.5%_glucose,30_uM_beta-thujaplicin,blank,,blank,20200708,1
818.95,37.1,0.031,27.0,blank,B06,M9_0.5%_glucose,30_uM_beta-thujaplicin,blank,,blank,20200708,1
838.95,37.1,0.031,33.0,blank,B06,M9_0.5%_glucose,30_uM_beta-thujaplicin,blank,,blank,20200708,1
858.95,37.0,0.031,31.0,blank,B06,M9_0.5%_glucose,30_uM_beta-thujaplicin,blank,,blank,20200708,1
878.95,37.0,0.031,43.0,blank,B06,M9_0.5%_glucose,30_uM_beta-thujaplicin,blank,,blank,20200708,1
898.95,37.1,0.031,31.0,blank,B06,M9_0.5%_glucose,30_uM_beta-thujaplicin,blank,,blank,20200708,1
918.95,37.1,0.031,33.0,blank,B06,M9_0.5%_glucose,30_uM_beta-thujaplicin,blank,,blank,20200708,1
938.95,37.0,0.031,30.0,blank,B06,M9_0.5%_glucose,30_uM_beta-thujaplicin,blank,,blank,20200708,1
958.95,37.0,0.031,29.0,blank,B06,M9_0.5%_glucose,30_uM_beta-thujaplicin,blank,,blank,20200708,1
978.95,37.0,0.031,34.0,blank,B06,M9_0.5%_glucose,30_uM_beta-thujaplicin,blank,,blank,20200708,1
998.95,37.0,0.031,32.0,blank,B06,M9_0.5%_glucose,30_uM_beta-thujaplicin,blank,,blank,20200708,1
1018.95,37.1,0.031,31.0,blank,B06,M9_0.5%_glucose,30_uM_beta-thujaplicin,blank,,blank,20200708,1
1038.95,37.0,0.031,30.0,blank,B06,M9_0.5%_glucose,30_uM_beta-thujaplicin,blank,,blank,20200708,1
1058.95,37.0,0.031,28.0,blank,B06,M9_0.5%_glucose,30_uM_beta-thujaplicin,blank,,blank,20200708,1
1078.95,37.0,0.031,28.0,blank,B06,M9_0.5%_glucose,30_uM_beta-thujaplicin,blank,,blank,20200708,1
1098.95,37.0,0.031,31.0,blank,B06,M9_0.5%_glucose,30_uM_beta-thujaplicin,blank,,blank,20200708,1
1118.95,37.0,0.031,31.0,blank,B06,M9_0.5%_glucose,30_uM_beta-thujaplicin,blank,,blank,20200708,1
1138.95,37.0,0.031,34.0,blank,B06,M9_0.5%_glucose,30_uM_beta-thujaplicin,blank,,blank,20200708,1
1158.95,37.0,0.031,33.0,blank,B06,M9_0.5%_glucose,30_uM_beta-thujaplicin,blank,,blank,20200708,1
1178.95,37.0,0.031,33.0,blank,B06,M9_0.5%_glucose,30_uM_beta-thujaplicin,blank,,blank,20200708,1
1198.95,37.1,0.031,31.0,blank,B06,M9_0.5%_glucose,30_uM_beta-thujaplicin,blank,,blank,20200708,1
1218.95,37.0,0.031,33.0,blank,B06,M9_0.5%_glucose,30_uM_beta-thujaplicin,blank,,blank,20200708,1
1238.95,37.0,0.031,27.0,blank,B06,M9_0.5%_glucose,30_uM_beta-thujaplicin,blank,,blank,20200708,1
1258.95,37.1,0.031,33.0,blank,B06,M9_0.5%_glucose,30_uM_beta-thujaplicin,blank,,blank,20200708,1
1278.95,37.0,0.031,32.0,blank,B06,M9_0.5%_glucose,30_uM_beta-thujaplicin,blank,,blank,20200708,1
1298.95,37.0,0.031,28.0,blank,B06,M9_0.5%_glucose,30_uM_beta-thujaplicin,blank,,blank,20200708,1
1318.95,37.0,0.031,32.0,blank,B06,M9_0.5%_glucose,30_uM_beta-thujaplicin,blank,,blank,20200708,1
1338.95,37.0,0.031,24.0,blank,B06,M9_0.5%_glucose,30_uM_beta-thujaplicin,blank,,blank,20200708,1
1358.95,37.1,0.031,32.0,blank,B06,M9_0.5%_glucose,30_uM_beta-thujaplicin,blank,,blank,20200708,1
18.95,37.1,0.032,37.0,blank,B07,M9_0.5%_glucose,60_uM_beta-thujaplicin,blank,,blank,20200708,1
38.95,37.0,0.032,36.0,blank,B07,M9_0.5%_glucose,60_uM_beta-thujaplicin,blank,,blank,20200708,1
58.95,37.1,0.031,39.0,blank,B07,M9_0.5%_glucose,60_uM_beta-thujaplicin,blank,,blank,20200708,1
78.95,37.0,0.031,37.0,blank,B07,M9_0.5%_glucose,60_uM_beta-thujaplicin,blank,,blank,20200708,1
98.95,37.0,0.031,34.0,blank,B07,M9_0.5%_glucose,60_uM_beta-thujaplicin,blank,,blank,20200708,1
118.95,37.0,0.031,32.0,blank,B07,M9_0.5%_glucose,60_uM_beta-thujaplicin,blank,,blank,20200708,1
138.95,37.1,0.031,30.0,blank,B07,M9_0.5%_glucose,60_uM_beta-thujaplicin,blank,,blank,20200708,1
158.95,37.0,0.031,35.0,blank,B07,M9_0.5%_glucose,60_uM_beta-thujaplicin,blank,,blank,20200708,1
178.95,37.0,0.031,36.0,blank,B07,M9_0.5%_glucose,60_uM_beta-thujaplicin,blank,,blank,20200708,1
198.95,37.0,0.031,34.0,blank,B07,M9_0.5%_glucose,60_uM_beta-thujaplicin,blank,,blank,20200708,1
218.95,37.1,0.031,37.0,blank,B07,M9_0.5%_glucose,60_uM_beta-thujaplicin,blank,,blank,20200708,1
238.95,37.1,0.031,37.0,blank,B07,M9_0.5%_glucose,60_uM_beta-thujaplicin,blank,,blank,20200708,1
258.95,37.0,0.031,28.0,blank,B07,M9_0.5%_glucose,60_uM_beta-thujaplicin,blank,,blank,20200708,1
278.95,37.1,0.031,33.0,blank,B07,M9_0.5%_glucose,60_uM_beta-thujaplicin,blank,,blank,20200708,1
298.95,37.0,0.032,41.0,blank,B07,M9_0.5%_glucose,60_uM_beta-thujaplicin,blank,,blank,20200708,1
318.95,37.1,0.031,41.0,blank,B07,M9_0.5%_glucose,60_uM_beta-thujaplicin,blank,,blank,20200708,1
338.95,37.0,0.032,40.0,blank,B07,M9_0.5%_glucose,60_uM_beta-thujaplicin,blank,,blank,20200708,1
358.95,37.0,0.031,28.0,blank,B07,M9_0.5%_glucose,60_uM_beta-thujaplicin,blank,,blank,20200708,1
378.95,37.0,0.031,33.0,blank,B07,M9_0.5%_glucose,60_uM_beta-thujaplicin,blank,,blank,20200708,1
398.95,37.1,0.031,24.0,blank,B07,M9_0.5%_glucose,60_uM_beta-thujaplicin,blank,,blank,20200708,1
418.95,37.1,0.031,32.0,blank,B07,M9_0.5%_glucose,60_uM_beta-thujaplicin,blank,,blank,20200708,1
438.95,37.0,0.031,34.0,blank,B07,M9_0.5%_glucose,60_uM_beta-thujaplicin,blank,,blank,20200708,1
458.95,37.1,0.031,28.0,blank,B07,M9_0.5%_glucose,60_uM_beta-thujaplicin,blank,,blank,20200708,1
478.95,37.0,0.031,31.0,blank,B07,M9_0.5%_glucose,60_uM_beta-thujaplicin,blank,,blank,20200708,1
498.95,37.1,0.032,36.0,blank,B07,M9_0.5%_glucose,60_uM_beta-thujaplicin,blank,,blank,20200708,1
518.95,37.1,0.031,30.0,blank,B07,M9_0.5%_glucose,60_uM_beta-thujaplicin,blank,,blank,20200708,1
538.95,37.0,0.032,34.0,blank,B07,M9_0.5%_glucose,60_uM_beta-thujaplicin,blank,,blank,20200708,1
558.95,37.0,0.032,34.0,blank,B07,M9_0.5%_glucose,60_uM_beta-thujaplicin,blank,,blank,20200708,1
578.95,37.0,0.031,31.0,blank,B07,M9_0.5%_glucose,60_uM_beta-thujaplicin,blank,,blank,20200708,1
598.95,37.0,0.032,32.0,blank,B07,M9_0.5%_glucose,60_uM_beta-thujaplicin,blank,,blank,20200708,1
618.95,37.0,0.031,39.0,blank,B07,M9_0.5%_glucose,60_uM_beta-thujaplicin,blank,,blank,20200708,1
638.95,37.0,0.031,31.0,blank,B07,M9_0.5%_glucose,60_uM_beta-thujaplicin,blank,,blank,20200708,1
658.95,37.0,0.031,34.0,blank,B07,M9_0.5%_glucose,60_uM_beta-thujaplicin,blank,,blank,20200708,1
678.95,37.0,0.031,38.0,blank,B07,M9_0.5%_glucose,60_uM_beta-thujaplicin,blank,,blank,20200708,1
698.95,37.0,0.031,37.0,blank,B07,M9_0.5%_glucose,60_uM_beta-thujaplicin,blank,,blank,20200708,1
718.95,37.0,0.031,32.0,blank,B07,M9_0.5%_glucose,60_uM_beta-thujaplicin,blank,,blank,20200708,1
738.95,37.0,0.031,27.0,blank,B07,M9_0.5%_glucose,60_uM_beta-thujaplicin,blank,,blank,20200708,1
758.95,37.0,0.032,34.0,blank,B07,M9_0.5%_glucose,60_uM_beta-thujaplicin,blank,,blank,20200708,1
778.95,37.1,0.032,34.0,blank,B07,M9_0.5%_glucose,60_uM_beta-thujaplicin,blank,,blank,20200708,1
798.95,37.1,0.031,32.0,blank,B07,M9_0.5%_glucose,60_uM_beta-thujaplicin,blank,,blank,20200708,1
818.95,37.1,0.031,32.0,blank,B07,M9_0.5%_glucose,60_uM_beta-thujaplicin,blank,,blank,20200708,1
838.95,37.1,0.032,29.0,blank,B07,M9_0.5%_glucose,60_uM_beta-thujaplicin,blank,,blank,20200708,1
858.95,37.0,0.031,31.0,blank,B07,M9_0.5%_glucose,60_uM_beta-thujaplicin,blank,,blank,20200708,1
878.95,37.0,0.031,38.0,blank,B07,M9_0.5%_glucose,60_uM_beta-thujaplicin,blank,,blank,20200708,1
898.95,37.1,0.031,27.0,blank,B07,M9_0.5%_glucose,60_uM_beta-thujaplicin,blank,,blank,20200708,1
918.95,37.1,0.031,32.0,blank,B07,M9_0.5%_glucose,60_uM_beta-thujaplicin,blank,,blank,20200708,1
938.95,37.0,0.031,34.0,blank,B07,M9_0.5%_glucose,60_uM_beta-thujaplicin,blank,,blank,20200708,1
958.95,37.0,0.031,33.0,blank,B07,M9_0.5%_glucose,60_uM_beta-thujaplicin,blank,,blank,20200708,1
978.95,37.0,0.031,35.0,blank,B07,M9_0.5%_glucose,60_uM_beta-thujaplicin,blank,,blank,20200708,1
998.95,37.0,0.031,32.0,blank,B07,M9_0.5%_glucose,60_uM_beta-thujaplicin,blank,,blank,20200708,1
1018.95,37.1,0.031,30.0,blank,B07,M9_0.5%_glucose,60_uM_beta-thujaplicin,blank,,blank,20200708,1
1038.95,37.0,0.031,26.0,blank,B07,M9_0.5%_glucose,60_uM_beta-thujaplicin,blank,,blank,20200708,1
1058.95,37.0,0.031,25.0,blank,B07,M9_0.5%_glucose,60_uM_beta-thujaplicin,blank,,blank,20200708,1
1078.95,37.0,0.031,32.0,blank,B07,M9_0.5%_glucose,60_uM_beta-thujaplicin,blank,,blank,20200708,1
1098.95,37.0,0.032,32.0,blank,B07,M9_0.5%_glucose,60_uM_beta-thujaplicin,blank,,blank,20200708,1
1118.95,37.0,0.031,27.0,blank,B07,M9_0.5%_glucose,60_uM_beta-thujaplicin,blank,,blank,20200708,1
1138.95,37.0,0.031,26.0,blank,B07,M9_0.5%_glucose,60_uM_beta-thujaplicin,blank,,blank,20200708,1
1158.95,37.0,0.031,35.0,blank,B07,M9_0.5%_glucose,60_uM_beta-thujaplicin,blank,,blank,20200708,1
1178.95,37.0,0.031,29.0,blank,B07,M9_0.5%_glucose,60_uM_beta-thujaplicin,blank,,blank,20200708,1
1198.95,37.1,0.031,27.0,blank,B07,M9_0.5%_glucose,60_uM_beta-thujaplicin,blank,,blank,20200708,1
1218.95,37.0,0.031,33.0,blank,B07,M9_0.5%_glucose,60_uM_beta-thujaplicin,blank,,blank,20200708,1
1238.95,37.0,0.032,32.0,blank,B07,M9_0.5%_glucose,60_uM_beta-thujaplicin,blank,,blank,20200708,1
1258.95,37.1,0.031,35.0,blank,B07,M9_0.5%_glucose,60_uM_beta-thujaplicin,blank,,blank,20200708,1
1278.95,37.0,0.031,36.0,blank,B07,M9_0.5%_glucose,60_uM_beta-thujaplicin,blank,,blank,20200708,1
1298.95,37.0,0.031,31.0,blank,B07,M9_0.5%_glucose,60_uM_beta-thujaplicin,blank,,blank,20200708,1
1318.95,37.0,0.031,25.0,blank,B07,M9_0.5%_glucose,60_uM_beta-thujaplicin,blank,,blank,20200708,1
1338.95,37.0,0.031,41.0,blank,B07,M9_0.5%_glucose,60_uM_beta-thujaplicin,blank,,blank,20200708,1
1358.95,37.1,0.031,29.0,blank,B07,M9_0.5%_glucose,60_uM_beta-thujaplicin,blank,,blank,20200708,1
18.95,37.1,0.031,29.0,blank,B08,M9_0.5%_glucose,60_uM_beta-thujaplicin,blank,,blank,20200708,1
38.95,37.0,0.031,32.0,blank,B08,M9_0.5%_glucose,60_uM_beta-thujaplicin,blank,,blank,20200708,1
58.95,37.1,0.031,32.0,blank,B08,M9_0.5%_glucose,60_uM_beta-thujaplicin,blank,,blank,20200708,1
78.95,37.0,0.031,35.0,blank,B08,M9_0.5%_glucose,60_uM_beta-thujaplicin,blank,,blank,20200708,1
98.95,37.0,0.031,29.0,blank,B08,M9_0.5%_glucose,60_uM_beta-thujaplicin,blank,,blank,20200708,1
118.95,37.0,0.031,33.0,blank,B08,M9_0.5%_glucose,60_uM_beta-thujaplicin,blank,,blank,20200708,1
138.95,37.1,0.031,29.0,blank,B08,M9_0.5%_glucose,60_uM_beta-thujaplicin,blank,,blank,20200708,1
158.95,37.0,0.031,26.0,blank,B08,M9_0.5%_glucose,60_uM_beta-thujaplicin,blank,,blank,20200708,1
178.95,37.0,0.031,27.0,blank,B08,M9_0.5%_glucose,60_uM_beta-thujaplicin,blank,,blank,20200708,1
198.95,37.0,0.031,30.0,blank,B08,M9_0.5%_glucose,60_uM_beta-thujaplicin,blank,,blank,20200708,1
218.95,37.1,0.031,32.0,blank,B08,M9_0.5%_glucose,60_uM_beta-thujaplicin,blank,,blank,20200708,1
238.95,37.1,0.031,39.0,blank,B08,M9_0.5%_glucose,60_uM_beta-thujaplicin,blank,,blank,20200708,1
258.95,37.0,0.031,34.0,blank,B08,M9_0.5%_glucose,60_uM_beta-thujaplicin,blank,,blank,20200708,1
278.95,37.1,0.031,39.0,blank,B08,M9_0.5%_glucose,60_uM_beta-thujaplicin,blank,,blank,20200708,1
298.95,37.0,0.031,39.0,blank,B08,M9_0.5%_glucose,60_uM_beta-thujaplicin,blank,,blank,20200708,1
318.95,37.1,0.031,38.0,blank,B08,M9_0.5%_glucose,60_uM_beta-thujaplicin,blank,,blank,20200708,1
338.95,37.0,0.031,29.0,blank,B08,M9_0.5%_glucose,60_uM_beta-thujaplicin,blank,,blank,20200708,1
358.95,37.0,0.031,38.0,blank,B08,M9_0.5%_glucose,60_uM_beta-thujaplicin,blank,,blank,20200708,1
378.95,37.0,0.031,27.0,blank,B08,M9_0.5%_glucose,60_uM_beta-thujaplicin,blank,,blank,20200708,1
398.95,37.1,0.031,35.0,blank,B08,M9_0.5%_glucose,60_uM_beta-thujaplicin,blank,,blank,20200708,1
418.95,37.1,0.031,29.0,blank,B08,M9_0.5%_glucose,60_uM_beta-thujaplicin,blank,,blank,20200708,1
438.95,37.0,0.031,31.0,blank,B08,M9_0.5%_glucose,60_uM_beta-thujaplicin,blank,,blank,20200708,1
458.95,37.1,0.031,33.0,blank,B08,M9_0.5%_glucose,60_uM_beta-thujaplicin,blank,,blank,20200708,1
478.95,37.0,0.031,32.0,blank,B08,M9_0.5%_glucose,60_uM_beta-thujaplicin,blank,,blank,20200708,1
498.95,37.1,0.031,31.0,blank,B08,M9_0.5%_glucose,60_uM_beta-thujaplicin,blank,,blank,20200708,1
518.95,37.1,0.031,27.0,blank,B08,M9_0.5%_glucose,60_uM_beta-thujaplicin,blank,,blank,20200708,1
538.95,37.0,0.031,28.0,blank,B08,M9_0.5%_glucose,60_uM_beta-thujaplicin,blank,,blank,20200708,1
558.95,37.0,0.031,34.0,blank,B08,M9_0.5%_glucose,60_uM_beta-thujaplicin,blank,,blank,20200708,1
578.95,37.0,0.031,32.0,blank,B08,M9_0.5%_glucose,60_uM_beta-thujaplicin,blank,,blank,20200708,1
598.95,37.0,0.031,36.0,blank,B08,M9_0.5%_glucose,60_uM_beta-thujaplicin,blank,,blank,20200708,1
618.95,37.0,0.031,35.0,blank,B08,M9_0.5%_glucose,60_uM_beta-thujaplicin,blank,,blank,20200708,1
638.95,37.0,0.031,32.0,blank,B08,M9_0.5%_glucose,60_uM_beta-thujaplicin,blank,,blank,20200708,1
658.95,37.0,0.031,34.0,blank,B08,M9_0.5%_glucose,60_uM_beta-thujaplicin,blank,,blank,20200708,1
678.95,37.0,0.031,26.0,blank,B08,M9_0.5%_glucose,60_uM_beta-thujaplicin,blank,,blank,20200708,1
698.95,37.0,0.031,34.0,blank,B08,M9_0.5%_glucose,60_uM_beta-thujaplicin,blank,,blank,20200708,1
718.95,37.0,0.031,25.0,blank,B08,M9_0.5%_glucose,60_uM_beta-thujaplicin,blank,,blank,20200708,1
738.95,37.0,0.031,29.0,blank,B08,M9_0.5%_glucose,60_uM_beta-thujaplicin,blank,,blank,20200708,1
758.95,37.0,0.031,35.0,blank,B08,M9_0.5%_glucose,60_uM_beta-thujaplicin,blank,,blank,20200708,1
778.95,37.1,0.031,36.0,blank,B08,M9_0.5%_glucose,60_uM_beta-thujaplicin,blank,,blank,20200708,1
798.95,37.1,0.031,32.0,blank,B08,M9_0.5%_glucose,60_uM_beta-thujaplicin,blank,,blank,20200708,1
818.95,37.1,0.031,36.0,blank,B08,M9_0.5%_glucose,60_uM_beta-thujaplicin,blank,,blank,20200708,1
838.95,37.1,0.031,33.0,blank,B08,M9_0.5%_glucose,60_uM_beta-thujaplicin,blank,,blank,20200708,1
858.95,37.0,0.03,31.0,blank,B08,M9_0.5%_glucose,60_uM_beta-thujaplicin,blank,,blank,20200708,1
878.95,37.0,0.031,31.0,blank,B08,M9_0.5%_glucose,60_uM_beta-thujaplicin,blank,,blank,20200708,1
898.95,37.1,0.031,33.0,blank,B08,M9_0.5%_glucose,60_uM_beta-thujaplicin,blank,,blank,20200708,1
918.95,37.1,0.031,32.0,blank,B08,M9_0.5%_glucose,60_uM_beta-thujaplicin,blank,,blank,20200708,1
938.95,37.0,0.031,36.0,blank,B08,M9_0.5%_glucose,60_uM_beta-thujaplicin,blank,,blank,20200708,1
958.95,37.0,0.031,30.0,blank,B08,M9_0.5%_glucose,60_uM_beta-thujaplicin,blank,,blank,20200708,1
978.95,37.0,0.031,32.0,blank,B08,M9_0.5%_glucose,60_uM_beta-thujaplicin,blank,,blank,20200708,1
998.95,37.0,0.031,32.0,blank,B08,M9_0.5%_glucose,60_uM_beta-thujaplicin,blank,,blank,20200708,1
1018.95,37.1,0.031,32.0,blank,B08,M9_0.5%_glucose,60_uM_beta-thujaplicin,blank,,blank,20200708,1
1038.95,37.0,0.031,28.0,blank,B08,M9_0.5%_glucose,60_uM_beta-thujaplicin,blank,,blank,20200708,1
1058.95,37.0,0.031,41.0,blank,B08,M9_0.5%_glucose,60_uM_beta-thujaplicin,blank,,blank,20200708,1
1078.95,37.0,0.031,37.0,blank,B08,M9_0.5%_glucose,60_uM_beta-thujaplicin,blank,,blank,20200708,1
1098.95,37.0,0.031,30.0,blank,B08,M9_0.5%_glucose,60_uM_beta-thujaplicin,blank,,blank,20200708,1
1118.95,37.0,0.031,28.0,blank,B08,M9_0.5%_glucose,60_uM_beta-thujaplicin,blank,,blank,20200708,1
1138.95,37.0,0.031,30.0,blank,B08,M9_0.5%_glucose,60_uM_beta-thujaplicin,blank,,blank,20200708,1
1158.95,37.0,0.031,33.0,blank,B08,M9_0.5%_glucose,60_uM_beta-thujaplicin,blank,,blank,20200708,1
1178.95,37.0,0.031,26.0,blank,B08,M9_0.5%_glucose,60_uM_beta-thujaplicin,blank,,blank,20200708,1
1198.95,37.1,0.031,32.0,blank,B08,M9_0.5%_glucose,60_uM_beta-thujaplicin,blank,,blank,20200708,1
1218.95,37.0,0.031,32.0,blank,B08,M9_0.5%_glucose,60_uM_beta-thujaplicin,blank,,blank,20200708,1
1238.95,37.0,0.031,33.0,blank,B08,M9_0.5%_glucose,60_uM_beta-thujaplicin,blank,,blank,20200708,1
1258.95,37.1,0.031,33.0,blank,B08,M9_0.5%_glucose,60_uM_beta-thujaplicin,blank,,blank,20200708,1
1278.95,37.0,0.031,31.0,blank,B08,M9_0.5%_glucose,60_uM_beta-thujaplicin,blank,,blank,20200708,1
1298.95,37.0,0.031,29.0,blank,B08,M9_0.5%_glucose,60_uM_beta-thujaplicin,blank,,blank,20200708,1
1318.95,37.0,0.031,32.0,blank,B08,M9_0.5%_glucose,60_uM_beta-thujaplicin,blank,,blank,20200708,1
1338.95,37.0,0.031,29.0,blank,B08,M9_0.5%_glucose,60_uM_beta-thujaplicin,blank,,blank,20200708,1
1358.95,37.1,0.031,31.0,blank,B08,M9_0.5%_glucose,60_uM_beta-thujaplicin,blank,,blank,20200708,1
18.95,37.1,0.037000000000000005,35.0,blank,B09,M9_0.5%_glucose,90_uM_beta-thujaplicin,blank,,blank,20200708,1
38.95,37.0,0.031,32.0,blank,B09,M9_0.5%_glucose,90_uM_beta-thujaplicin,blank,,blank,20200708,1
58.95,37.1,0.037000000000000005,27.0,blank,B09,M9_0.5%_glucose,90_uM_beta-thujaplicin,blank,,blank,20200708,1
78.95,37.0,0.031,30.0,blank,B09,M9_0.5%_glucose,90_uM_beta-thujaplicin,blank,,blank,20200708,1
98.95,37.0,0.031,32.0,blank,B09,M9_0.5%_glucose,90_uM_beta-thujaplicin,blank,,blank,20200708,1
118.95,37.0,0.031,27.0,blank,B09,M9_0.5%_glucose,90_uM_beta-thujaplicin,blank,,blank,20200708,1
138.95,37.1,0.031,36.0,blank,B09,M9_0.5%_glucose,90_uM_beta-thujaplicin,blank,,blank,20200708,1
158.95,37.0,0.036000000000000004,28.0,blank,B09,M9_0.5%_glucose,90_uM_beta-thujaplicin,blank,,blank,20200708,1
178.95,37.0,0.031,30.0,blank,B09,M9_0.5%_glucose,90_uM_beta-thujaplicin,blank,,blank,20200708,1
198.95,37.0,0.031,34.0,blank,B09,M9_0.5%_glucose,90_uM_beta-thujaplicin,blank,,blank,20200708,1
218.95,37.1,0.036000000000000004,30.0,blank,B09,M9_0.5%_glucose,90_uM_beta-thujaplicin,blank,,blank,20200708,1
238.95,37.1,0.032,26.0,blank,B09,M9_0.5%_glucose,90_uM_beta-thujaplicin,blank,,blank,20200708,1
258.95,37.0,0.031,27.0,blank,B09,M9_0.5%_glucose,90_uM_beta-thujaplicin,blank,,blank,20200708,1
278.95,37.1,0.036000000000000004,33.0,blank,B09,M9_0.5%_glucose,90_uM_beta-thujaplicin,blank,,blank,20200708,1
298.95,37.0,0.037000000000000005,32.0,blank,B09,M9_0.5%_glucose,90_uM_beta-thujaplicin,blank,,blank,20200708,1
318.95,37.1,0.031,30.0,blank,B09,M9_0.5%_glucose,90_uM_beta-thujaplicin,blank,,blank,20200708,1
338.95,37.0,0.031,33.0,blank,B09,M9_0.5%_glucose,90_uM_beta-thujaplicin,blank,,blank,20200708,1
358.95,37.0,0.031,31.0,blank,B09,M9_0.5%_glucose,90_uM_beta-thujaplicin,blank,,blank,20200708,1
378.95,37.0,0.031,34.0,blank,B09,M9_0.5%_glucose,90_uM_beta-thujaplicin,blank,,blank,20200708,1
398.95,37.1,0.031,32.0,blank,B09,M9_0.5%_glucose,90_uM_beta-thujaplicin,blank,,blank,20200708,1
418.95,37.1,0.031,35.0,blank,B09,M9_0.5%_glucose,90_uM_beta-thujaplicin,blank,,blank,20200708,1
438.95,37.0,0.033,30.0,blank,B09,M9_0.5%_glucose,90_uM_beta-thujaplicin,blank,,blank,20200708,1
458.95,37.1,0.031,33.0,blank,B09,M9_0.5%_glucose,90_uM_beta-thujaplicin,blank,,blank,20200708,1
478.95,37.0,0.031,29.0,blank,B09,M9_0.5%_glucose,90_uM_beta-thujaplicin,blank,,blank,20200708,1
498.95,37.1,0.031,25.0,blank,B09,M9_0.5%_glucose,90_uM_beta-thujaplicin,blank,,blank,20200708,1
518.95,37.1,0.031,35.0,blank,B09,M9_0.5%_glucose,90_uM_beta-thujaplicin,blank,,blank,20200708,1
538.95,37.0,0.032,41.0,blank,B09,M9_0.5%_glucose,90_uM_beta-thujaplicin,blank,,blank,20200708,1
558.95,37.0,0.031,37.0,blank,B09,M9_0.5%_glucose,90_uM_beta-thujaplicin,blank,,blank,20200708,1
578.95,37.0,0.037000000000000005,34.0,blank,B09,M9_0.5%_glucose,90_uM_beta-thujaplicin,blank,,blank,20200708,1
598.95,37.0,0.036000000000000004,37.0,blank,B09,M9_0.5%_glucose,90_uM_beta-thujaplicin,blank,,blank,20200708,1
618.95,37.0,0.034,31.0,blank,B09,M9_0.5%_glucose,90_uM_beta-thujaplicin,blank,,blank,20200708,1
638.95,37.0,0.036000000000000004,35.0,blank,B09,M9_0.5%_glucose,90_uM_beta-thujaplicin,blank,,blank,20200708,1
658.95,37.0,0.033,36.0,blank,B09,M9_0.5%_glucose,90_uM_beta-thujaplicin,blank,,blank,20200708,1
678.95,37.0,0.032,30.0,blank,B09,M9_0.5%_glucose,90_uM_beta-thujaplicin,blank,,blank,20200708,1
698.95,37.0,0.036000000000000004,34.0,blank,B09,M9_0.5%_glucose,90_uM_beta-thujaplicin,blank,,blank,20200708,1
718.95,37.0,0.038,31.0,blank,B09,M9_0.5%_glucose,90_uM_beta-thujaplicin,blank,,blank,20200708,1
738.95,37.0,0.037000000000000005,33.0,blank,B09,M9_0.5%_glucose,90_uM_beta-thujaplicin,blank,,blank,20200708,1
758.95,37.0,0.037000000000000005,31.0,blank,B09,M9_0.5%_glucose,90_uM_beta-thujaplicin,blank,,blank,20200708,1
