time_min,temp_C,OD600,YFP,strain,well,media,neg_selection,pos_selection,operator,repressor,volume_marker,date,run_number
858.3,37.0,0.03,26.0,blank,A04,M9_0.5%_glucose,45_uM_beta-thujaplicin,0_ugmL_tetracycline,blank,,blank,20200616,1
878.3,37.1,0.031,28.0,blank,A04,M9_0.5%_glucose,45_uM_beta-thujaplicin,0_ugmL_tetracycline,blank,,blank,20200616,1
898.3,37.1,0.031,23.0,blank,A04,M9_0.5%_glucose,45_uM_beta-thujaplicin,0_ugmL_tetracycline,blank,,blank,20200616,1
918.3,37.1,0.031,21.0,blank,A04,M9_0.5%_glucose,45_uM_beta-thujaplicin,0_ugmL_tetracycline,blank,,blank,20200616,1
938.3,37.0,0.03,28.0,blank,A04,M9_0.5%_glucose,45_uM_beta-thujaplicin,0_ugmL_tetracycline,blank,,blank,20200616,1
958.3,37.0,0.031,24.0,blank,A04,M9_0.5%_glucose,45_uM_beta-thujaplicin,0_ugmL_tetracycline,blank,,blank,20200616,1
978.3,37.0,0.031,24.0,blank,A04,M9_0.5%_glucose,45_uM_beta-thujaplicin,0_ugmL_tetracycline,blank,,blank,20200616,1
998.3,37.1,0.031,23.0,blank,A04,M9_0.5%_glucose,45_uM_beta-thujaplicin,0_ugmL_tetracycline,blank,,blank,20200616,1
1018.3,37.1,0.031,32.0,blank,A04,M9_0.5%_glucose,45_uM_beta-thujaplicin,0_ugmL_tetracycline,blank,,blank,20200616,1
1038.3,37.0,0.031,27.0,blank,A04,M9_0.5%_glucose,45_uM_beta-thujaplicin,0_ugmL_tetracycline,blank,,blank,20200616,1
1058.3,37.0,0.031,20.0,blank,A04,M9_0.5%_glucose,45_uM_beta-thujaplicin,0_ugmL_tetracycline,blank,,blank,20200616,1
1078.3,37.0,0.031,17.0,blank,A04,M9_0.5%_glucose,45_uM_beta-thujaplicin,0_ugmL_tetracycline,blank,,blank,20200616,1
1098.3,37.1,0.031,28.0,blank,A04,M9_0.5%_glucose,45_uM_beta-thujaplicin,0_ugmL_tetracycline,blank,,blank,20200616,1
1118.3,37.0,0.031,22.0,blank,A04,M9_0.5%_glucose,45_uM_beta-thujaplicin,0_ugmL_tetracycline,blank,,blank,20200616,1
1138.3,37.1,0.031,26.0,blank,A04,M9_0.5%_glucose,45_uM_beta-thujaplicin,0_ugmL_tetracycline,blank,,blank,20200616,1
1158.3,37.1,0.031,17.0,blank,A04,M9_0.5%_glucose,45_uM_beta-thujaplicin,0_ugmL_tetracycline,blank,,blank,20200616,1
1178.3,37.1,0.031,19.0,blank,A04,M9_0.5%_glucose,45_uM_beta-thujaplicin,0_ugmL_tetracycline,blank,,blank,20200616,1
1198.3,37.0,0.031,23.0,blank,A04,M9_0.5%_glucose,45_uM_beta-thujaplicin,0_ugmL_tetracycline,blank,,blank,20200616,1
1218.3,37.0,0.031,26.0,blank,A04,M9_0.5%_glucose,45_uM_beta-thujaplicin,0_ugmL_tetracycline,blank,,blank,20200616,1
1238.3,37.1,0.031,15.0,blank,A04,M9_0.5%_glucose,45_uM_beta-thujaplicin,0_ugmL_tetracycline,blank,,blank,20200616,1
1258.3,37.0,0.031,19.0,blank,A04,M9_0.5%_glucose,45_uM_beta-thujaplicin,0_ugmL_tetracycline,blank,,blank,20200616,1
1278.3,37.0,0.031,21.0,blank,A04,M9_0.5%_glucose,45_uM_beta-thujaplicin,0_ugmL_tetracycline,blank,,blank,20200616,1
1298.3,37.1,0.031,27.0,blank,A04,M9_0.5%_glucose,45_uM_beta-thujaplicin,0_ugmL_tetracycline,blank,,blank,20200616,1
1318.3,37.0,0.031,25.0,blank,A04,M9_0.5%_glucose,45_uM_beta-thujaplicin,0_ugmL_tetracycline,blank,,blank,20200616,1
1338.3,37.0,0.031,28.0,blank,A04,M9_0.5%_glucose,45_uM_beta-thujaplicin,0_ugmL_tetracycline,blank,,blank,20200616,1
1358.3,37.0,0.031,22.0,blank,A04,M9_0.5%_glucose,45_uM_beta-thujaplicin,0_ugmL_tetracycline,blank,,blank,20200616,1
1378.3,37.0,0.031,19.0,blank,A04,M9_0.5%_glucose,45_uM_beta-thujaplicin,0_ugmL_tetracycline,blank,,blank,20200616,1
1398.3,37.0,0.031,18.0,blank,A04,M9_0.5%_glucose,45_uM_beta-thujaplicin,0_ugmL_tetracycline,blank,,blank,20200616,1
1418.3,37.0,0.031,23.0,blank,A04,M9_0.5%_glucose,45_uM_beta-thujaplicin,0_ugmL_tetracycline,blank,,blank,20200616,1
18.3,37.1,0.031,29.0,blank,A05,M9_0.5%_glucose,60_uM_beta-thujaplicin,0_ugmL_tetracycline,blank,,blank,20200616,1
38.3,37.1,0.031,26.0,blank,A05,M9_0.5%_glucose,60_uM_beta-thujaplicin,0_ugmL_tetracycline,blank,,blank,20200616,1
58.3,37.0,0.031,28.0,blank,A05,M9_0.5%_glucose,60_uM_beta-thujaplicin,0_ugmL_tetracycline,blank,,blank,20200616,1
78.3,37.1,0.031,32.0,blank,A05,M9_0.5%_glucose,60_uM_beta-thujaplicin,0_ugmL_tetracycline,blank,,blank,20200616,1
98.3,37.1,0.031,34.0,blank,A05,M9_0.5%_glucose,60_uM_beta-thujaplicin,0_ugmL_tetracycline,blank,,blank,20200616,1
118.3,37.0,0.031,34.0,blank,A05,M9_0.5%_glucose,60_uM_beta-thujaplicin,0_ugmL_tetracycline,blank,,blank,20200616,1
138.3,37.0,0.031,36.0,blank,A05,M9_0.5%_glucose,60_uM_beta-thujaplicin,0_ugmL_tetracycline,blank,,blank,20200616,1
158.3,37.0,0.031,29.0,blank,A05,M9_0.5%_glucose,60_uM_beta-thujaplicin,0_ugmL_tetracycline,blank,,blank,20200616,1
178.3,37.0,0.031,30.0,blank,A05,M9_0.5%_glucose,60_uM_beta-thujaplicin,0_ugmL_tetracycline,blank,,blank,20200616,1
198.3,37.0,0.031,32.0,blank,A05,M9_0.5%_glucose,60_uM_beta-thujaplicin,0_ugmL_tetracycline,blank,,blank,20200616,1
218.3,37.0,0.031,34.0,blank,A05,M9_0.5%_glucose,60_uM_beta-thujaplicin,0_ugmL_tetracycline,blank,,blank,20200616,1
238.3,37.0,0.031,31.0,blank,A05,M9_0.5%_glucose,60_uM_beta-thujaplicin,0_ugmL_tetracycline,blank,,blank,20200616,1
258.3,37.1,0.03,34.0,blank,A05,M9_0.5%_glucose,60_uM_beta-thujaplicin,0_ugmL_tetracycline,blank,,blank,20200616,1
278.3,37.0,0.032,30.0,blank,A05,M9_0.5%_glucose,60_uM_beta-thujaplicin,0_ugmL_tetracycline,blank,,blank,20200616,1
298.3,37.0,0.031,35.0,blank,A05,M9_0.5%_glucose,60_uM_beta-thujaplicin,0_ugmL_tetracycline,blank,,blank,20200616,1
318.3,37.0,0.031,35.0,blank,A05,M9_0.5%_glucose,60_uM_beta-thujaplicin,0_ugmL_tetracycline,blank,,blank,20200616,1
338.3,37.0,0.031,32.0,blank,A05,M9_0.5%_glucose,60_uM_beta-thujaplicin,0_ugmL_tetracycline,blank,,blank,20200616,1
358.3,37.0,0.031,33.0,blank,A05,M9_0.5%_glucose,60_uM_beta-thujaplicin,0_ugmL_tetracycline,blank,,blank,20200616,1
378.3,37.0,0.031,33.0,blank,A05,M9_0.5%_glucose,60_uM_beta-thujaplicin,0_ugmL_tetracycline,blank,,blank,20200616,1
398.3,37.1,0.031,33.0,blank,A05,M9_0.5%_glucose,60_uM_beta-thujaplicin,0_ugmL_tetracycline,blank,,blank,20200616,1
418.3,37.0,0.031,25.0,blank,A05,M9_0.5%_glucose,60_uM_beta-thujaplicin,0_ugmL_tetracycline,blank,,blank,20200616,1
438.3,37.1,0.031,32.0,blank,A05,M9_0.5%_glucose,60_uM_beta-thujaplicin,0_ugmL_tetracycline,blank,,blank,20200616,1
458.3,37.1,0.03,34.0,blank,A05,M9_0.5%_glucose,60_uM_beta-thujaplicin,0_ugmL_tetracycline,blank,,blank,20200616,1
478.3,37.1,0.031,33.0,blank,A05,M9_0.5%_glucose,60_uM_beta-thujaplicin,0_ugmL_tetracycline,blank,,blank,20200616,1
498.3,37.1,0.031,28.0,blank,A05,M9_0.5%_glucose,60_uM_beta-thujaplicin,0_ugmL_tetracycline,blank,,blank,20200616,1
518.3,37.0,0.031,41.0,blank,A05,M9_0.5%_glucose,60_uM_beta-thujaplicin,0_ugmL_tetracycline,blank,,blank,20200616,1
538.3,37.1,0.03,30.0,blank,A05,M9_0.5%_glucose,60_uM_beta-thujaplicin,0_ugmL_tetracycline,blank,,blank,20200616,1
558.3,37.0,0.03,29.0,blank,A05,M9_0.5%_glucose,60_uM_beta-thujaplicin,0_ugmL_tetracycline,blank,,blank,20200616,1
578.3,37.1,0.031,32.0,blank,A05,M9_0.5%_glucose,60_uM_beta-thujaplicin,0_ugmL_tetracycline,blank,,blank,20200616,1
598.3,37.1,0.031,29.0,blank,A05,M9_0.5%_glucose,60_uM_beta-thujaplicin,0_ugmL_tetracycline,blank,,blank,20200616,1
618.3,37.1,0.03,29.0,blank,A05,M9_0.5%_glucose,60_uM_beta-thujaplicin,0_ugmL_tetracycline,blank,,blank,20200616,1
638.3,37.0,0.03,26.0,blank,A05,M9_0.5%_glucose,60_uM_beta-thujaplicin,0_ugmL_tetracycline,blank,,blank,20200616,1
658.3,37.1,0.03,26.0,blank,A05,M9_0.5%_glucose,60_uM_beta-thujaplicin,0_ugmL_tetracycline,blank,,blank,20200616,1
678.3,37.1,0.03,28.0,blank,A05,M9_0.5%_glucose,60_uM_beta-thujaplicin,0_ugmL_tetracycline,blank,,blank,20200616,1
698.3,37.1,0.03,35.0,blank,A05,M9_0.5%_glucose,60_uM_beta-thujaplicin,0_ugmL_tetracycline,blank,,blank,20200616,1
718.3,37.1,0.03,29.0,blank,A05,M9_0.5%_glucose,60_uM_beta-thujaplicin,0_ugmL_tetracycline,blank,,blank,20200616,1
738.3,37.0,0.03,34.0,blank,A05,M9_0.5%_glucose,60_uM_beta-thujaplicin,0_ugmL_tetracycline,blank,,blank,20200616,1
758.3,37.0,0.031,29.0,blank,A05,M9_0.5%_glucose,60_uM_beta-thujaplicin,0_ugmL_tetracycline,blank,,blank,20200616,1
778.3,37.0,0.031,26.0,blank,A05,M9_0.5%_glucose,60_uM_beta-thujaplicin,0_ugmL_tetracycline,blank,,blank,20200616,1
798.3,37.1,0.03,18.0,blank,A05,M9_0.5%_glucose,60_uM_beta-thujaplicin,0_ugmL_tetracycline,blank,,blank,20200616,1
818.3,37.0,0.03,29.0,blank,A05,M9_0.5%_glucose,60_uM_beta-thujaplicin,0_ugmL_tetracycline,blank,,blank,20200616,1
838.3,37.1,0.03,30.0,blank,A05,M9_0.5%_glucose,60_uM_beta-thujaplicin,0_ugmL_tetracycline,blank,,blank,20200616,1
858.3,37.0,0.031,28.0,blank,A05,M9_0.5%_glucose,60_uM_beta-thujaplicin,0_ugmL_tetracycline,blank,,blank,20200616,1
878.3,37.1,0.031,26.0,blank,A05,M9_0.5%_glucose,60_uM_beta-thujaplicin,0_ugmL_tetracycline,blank,,blank,20200616,1
898.3,37.1,0.031,25.0,blank,A05,M9_0.5%_glucose,60_uM_beta-thujaplicin,0_ugmL_tetracycline,blank,,blank,20200616,1
918.3,37.1,0.03,28.0,blank,A05,M9_0.5%_glucose,60_uM_beta-thujaplicin,0_ugmL_tetracycline,blank,,blank,20200616,1
938.3,37.0,0.03,26.0,blank,A05,M9_0.5%_glucose,60_uM_beta-thujaplicin,0_ugmL_tetracycline,blank,,blank,20200616,1
958.3,37.0,0.031,25.0,blank,A05,M9_0.5%_glucose,60_uM_beta-thujaplicin,0_ugmL_tetracycline,blank,,blank,20200616,1
978.3,37.0,0.031,23.0,blank,A05,M9_0.5%_glucose,60_uM_beta-thujaplicin,0_ugmL_tetracycline,blank,,blank,20200616,1
998.3,37.1,0.03,22.0,blank,A05,M9_0.5%_glucose,60_uM_beta-thujaplicin,0_ugmL_tetracycline,blank,,blank,20200616,1
1018.3,37.1,0.03,23.0,blank,A05,M9_0.5%_glucose,60_uM_beta-thujaplicin,0_ugmL_tetracycline,blank,,blank,20200616,1
1038.3,37.0,0.03,21.0,blank,A05,M9_0.5%_glucose,60_uM_beta-thujaplicin,0_ugmL_tetracycline,blank,,blank,20200616,1
1058.3,37.0,0.03,18.0,blank,A05,M9_0.5%_glucose,60_uM_beta-thujaplicin,0_ugmL_tetracycline,blank,,blank,20200616,1
1078.3,37.0,0.031,18.0,blank,A05,M9_0.5%_glucose,60_uM_beta-thujaplicin,0_ugmL_tetracycline,blank,,blank,20200616,1
1098.3,37.1,0.031,15.0,blank,A05,M9_0.5%_glucose,60_uM_beta-thujaplicin,0_ugmL_tetracycline,blank,,blank,20200616,1
1118.3,37.0,0.032,24.0,blank,A05,M9_0.5%_glucose,60_uM_beta-thujaplicin,0_ugmL_tetracycline,blank,,blank,20200616,1
1138.3,37.1,0.031,18.0,blank,A05,M9_0.5%_glucose,60_uM_beta-thujaplicin,0_ugmL_tetracycline,blank,,blank,20200616,1
1158.3,37.1,0.031,26.0,blank,A05,M9_0.5%_glucose,60_uM_beta-thujaplicin,0_ugmL_tetracycline,blank,,blank,20200616,1
1178.3,37.1,0.031,20.0,blank,A05,M9_0.5%_glucose,60_uM_beta-thujaplicin,0_ugmL_tetracycline,blank,,blank,20200616,1
1198.3,37.0,0.031,24.0,blank,A05,M9_0.5%_glucose,60_uM_beta-thujaplicin,0_ugmL_tetracycline,blank,,blank,20200616,1
1218.3,37.0,0.031,29.0,blank,A05,M9_0.5%_glucose,60_uM_beta-thujaplicin,0_ugmL_tetracycline,blank,,blank,20200616,1
1238.3,37.1,0.031,27.0,blank,A05,M9_0.5%_glucose,60_uM_beta-thujaplicin,0_ugmL_tetracycline,blank,,blank,20200616,1
1258.3,37.0,0.031,25.0,blank,A05,M9_0.5%_glucose,60_uM_beta-thujaplicin,0_ugmL_tetracycline,blank,,blank,20200616,1
1278.3,37.0,0.031,26.0,blank,A05,M9_0.5%_glucose,60_uM_beta-thujaplicin,0_ugmL_tetracycline,blank,,blank,20200616,1
1298.3,37.1,0.031,22.0,blank,A05,M9_0.5%_glucose,60_uM_beta-thujaplicin,0_ugmL_tetracycline,blank,,blank,20200616,1
1318.3,37.0,0.031,30.0,blank,A05,M9_0.5%_glucose,60_uM_beta-thujaplicin,0_ugmL_tetracycline,blank,,blank,20200616,1
1338.3,37.0,0.031,23.0,blank,A05,M9_0.5%_glucose,60_uM_beta-thujaplicin,0_ugmL_tetracycline,blank,,blank,20200616,1
1358.3,37.0,0.031,30.0,blank,A05,M9_0.5%_glucose,60_uM_beta-thujaplicin,0_ugmL_tetracycline,blank,,blank,20200616,1
1378.3,37.0,0.031,20.0,blank,A05,M9_0.5%_glucose,60_uM_beta-thujaplicin,0_ugmL_tetracycline,blank,,blank,20200616,1
1398.3,37.0,0.031,23.0,blank,A05,M9_0.5%_glucose,60_uM_beta-thujaplicin,0_ugmL_tetracycline,blank,,blank,20200616,1
1418.3,37.0,0.031,26.0,blank,A05,M9_0.5%_glucose,60_uM_beta-thujaplicin,0_ugmL_tetracycline,blank,,blank,20200616,1
18.3,37.1,0.031,32.0,blank,A06,M9_0.5%_glucose,100_uM_disulfiram,0_ugmL_tetracycline,blank,,blank,20200616,1
38.3,37.1,0.031,34.0,blank,A06,M9_0.5%_glucose,100_uM_disulfiram,0_ugmL_tetracycline,blank,,blank,20200616,1
58.3,37.0,0.031,29.0,blank,A06,M9_0.5%_glucose,100_uM_disulfiram,0_ugmL_tetracycline,blank,,blank,20200616,1
78.3,37.1,0.031,28.0,blank,A06,M9_0.5%_glucose,100_uM_disulfiram,0_ugmL_tetracycline,blank,,blank,20200616,1
98.3,37.1,0.031,37.0,blank,A06,M9_0.5%_glucose,100_uM_disulfiram,0_ugmL_tetracycline,blank,,blank,20200616,1
118.3,37.0,0.031,33.0,blank,A06,M9_0.5%_glucose,100_uM_disulfiram,0_ugmL_tetracycline,blank,,blank,20200616,1
138.3,37.0,0.031,31.0,blank,A06,M9_0.5%_glucose,100_uM_disulfiram,0_ugmL_tetracycline,blank,,blank,20200616,1
158.3,37.0,0.031,39.0,blank,A06,M9_0.5%_glucose,100_uM_disulfiram,0_ugmL_tetracycline,blank,,blank,20200616,1
178.3,37.0,0.031,33.0,blank,A06,M9_0.5%_glucose,100_uM_disulfiram,0_ugmL_tetracycline,blank,,blank,20200616,1
198.3,37.0,0.031,39.0,blank,A06,M9_0.5%_glucose,100_uM_disulfiram,0_ugmL_tetracycline,blank,,blank,20200616,1
218.3,37.0,0.031,35.0,blank,A06,M9_0.5%_glucose,100_uM_disulfiram,0_ugmL_tetracycline,blank,,blank,20200616,1
238.3,37.0,0.031,29.0,blank,A06,M9_0.5%_glucose,100_uM_disulfiram,0_ugmL_tetracycline,blank,,blank,20200616,1
258.3,37.1,0.031,39.0,blank,A06,M9_0.5%_glucose,100_uM_disulfiram,0_ugmL_tetracycline,blank,,blank,20200616,1
278.3,37.0,0.031,36.0,blank,A06,M9_0.5%_glucose,100_uM_disulfiram,0_ugmL_tetracycline,blank,,blank,20200616,1
298.3,37.0,0.031,30.0,blank,A06,M9_0.5%_glucose,100_uM_disulfiram,0_ugmL_tetracycline,blank,,blank,20200616,1
318.3,37.0,0.031,33.0,blank,A06,M9_0.5%_glucose,100_uM_disulfiram,0_ugmL_tetracycline,blank,,blank,20200616,1
338.3,37.0,0.031,34.0,blank,A06,M9_0.5%_glucose,100_uM_disulfiram,0_ugmL_tetracycline,blank,,blank,20200616,1
358.3,37.0,0.031,26.0,blank,A06,M9_0.5%_glucose,100_uM_disulfiram,0_ugmL_tetracycline,blank,,blank,20200616,1
378.3,37.0,0.031,33.0,blank,A06,M9_0.5%_glucose,100_uM_disulfiram,0_ugmL_tetracycline,blank,,blank,20200616,1
398.3,37.1,0.031,27.0,blank,A06,M9_0.5%_glucose,100_uM_disulfiram,0_ugmL_tetracycline,blank,,blank,20200616,1
418.3,37.0,0.031,32.0,blank,A06,M9_0.5%_glucose,100_uM_disulfiram,0_ugmL_tetracycline,blank,,blank,20200616,1
438.3,37.1,0.031,29.0,blank,A06,M9_0.5%_glucose,100_uM_disulfiram,0_ugmL_tetracycline,blank,,blank,20200616,1
458.3,37.1,0.031,33.0,blank,A06,M9_0.5%_glucose,100_uM_disulfiram,0_ugmL_tetracycline,blank,,blank,20200616,1
478.3,37.1,0.031,33.0,blank,A06,M9_0.5%_glucose,100_uM_disulfiram,0_ugmL_tetracycline,blank,,blank,20200616,1
498.3,37.1,0.031,31.0,blank,A06,M9_0.5%_glucose,100_uM_disulfiram,0_ugmL_tetracycline,blank,,blank,20200616,1
518.3,37.0,0.031,29.0,blank,A06,M9_0.5%_glucose,100_uM_disulfiram,0_ugmL_tetracycline,blank,,blank,20200616,1
538.3,37.1,0.031,29.0,blank,A06,M9_0.5%_glucose,100_uM_disulfiram,0_ugmL_tetracycline,blank,,blank,20200616,1
558.3,37.0,0.031,31.0,blank,A06,M9_0.5%_glucose,100_uM_disulfiram,0_ugmL_tetracycline,blank,,blank,20200616,1
578.3,37.1,0.031,38.0,blank,A06,M9_0.5%_glucose,100_uM_disulfiram,0_ugmL_tetracycline,blank,,blank,20200616,1
598.3,37.1,0.031,31.0,blank,A06,M9_0.5%_glucose,100_uM_disulfiram,0_ugmL_tetracycline,blank,,blank,20200616,1
618.3,37.1,0.031,29.0,blank,A06,M9_0.5%_glucose,100_uM_disulfiram,0_ugmL_tetracycline,blank,,blank,20200616,1
638.3,37.0,0.031,32.0,blank,A06,M9_0.5%_glucose,100_uM_disulfiram,0_ugmL_tetracycline,blank,,blank,20200616,1
658.3,37.1,0.031,27.0,blank,A06,M9_0.5%_glucose,100_uM_disulfiram,0_ugmL_tetracycline,blank,,blank,20200616,1
678.3,37.1,0.031,28.0,blank,A06,M9_0.5%_glucose,100_uM_disulfiram,0_ugmL_tetracycline,blank,,blank,20200616,1
698.3,37.1,0.031,32.0,blank,A06,M9_0.5%_glucose,100_uM_disulfiram,0_ugmL_tetracycline,blank,,blank,20200616,1
718.3,37.1,0.031,33.0,blank,A06,M9_0.5%_glucose,100_uM_disulfiram,0_ugmL_tetracycline,blank,,blank,20200616,1
738.3,37.0,0.031,33.0,blank,A06,M9_0.5%_glucose,100_uM_disulfiram,0_ugmL_tetracycline,blank,,blank,20200616,1
758.3,37.0,0.031,30.0,blank,A06,M9_0.5%_glucose,100_uM_disulfiram,0_ugmL_tetracycline,blank,,blank,20200616,1
778.3,37.0,0.031,27.0,blank,A06,M9_0.5%_glucose,100_uM_disulfiram,0_ugmL_tetracycline,blank,,blank,20200616,1
798.3,37.1,0.031,31.0,blank,A06,M9_0.5%_glucose,100_uM_disulfiram,0_ugmL_tetracycline,blank,,blank,20200616,1
818.3,37.0,0.031,29.0,blank,A06,M9_0.5%_glucose,100_uM_disulfiram,0_ugmL_tetracycline,blank,,blank,20200616,1
838.3,37.1,0.031,37.0,blank,A06,M9_0.5%_glucose,100_uM_disulfiram,0_ugmL_tetracycline,blank,,blank,20200616,1
858.3,37.0,0.031,33.0,blank,A06,M9_0.5%_glucose,100_uM_disulfiram,0_ugmL_tetracycline,blank,,blank,20200616,1
878.3,37.1,0.031,31.0,blank,A06,M9_0.5%_glucose,100_uM_disulfiram,0_ugmL_tetracycline,blank,,blank,20200616,1
898.3,37.1,0.031,23.0,blank,A06,M9_0.5%_glucose,100_uM_disulfiram,0_ugmL_tetracycline,blank,,blank,20200616,1
918.3,37.1,0.031,29.0,blank,A06,M9_0.5%_glucose,100_uM_disulfiram,0_ugmL_tetracycline,blank,,blank,20200616,1
938.3,37.0,0.031,32.0,blank,A06,M9_0.5%_glucose,100_uM_disulfiram,0_ugmL_tetracycline,blank,,blank,20200616,1
958.3,37.0,0.031,32.0,blank,A06,M9_0.5%_glucose,100_uM_disulfiram,0_ugmL_tetracycline,blank,,blank,20200616,1
978.3,37.0,0.031,31.0,blank,A06,M9_0.5%_glucose,100_uM_disulfiram,0_ugmL_tetracycline,blank,,blank,20200616,1
998.3,37.1,0.031,29.0,blank,A06,M9_0.5%_glucose,100_uM_disulfiram,0_ugmL_tetracycline,blank,,blank,20200616,1
1018.3,37.1,0.031,29.0,blank,A06,M9_0.5%_glucose,100_uM_disulfiram,0_ugmL_tetracycline,blank,,blank,20200616,1
1038.3,37.0,0.031,25.0,blank,A06,M9_0.5%_glucose,100_uM_disulfiram,0_ugmL_tetracycline,blank,,blank,20200616,1
1058.3,37.0,0.031,32.0,blank,A06,M9_0.5%_glucose,100_uM_disulfiram,0_ugmL_tetracycline,blank,,blank,20200616,1
1078.3,37.0,0.031,27.0,blank,A06,M9_0.5%_glucose,100_uM_disulfiram,0_ugmL_tetracycline,blank,,blank,20200616,1
1098.3,37.1,0.031,26.0,blank,A06,M9_0.5%_glucose,100_uM_disulfiram,0_ugmL_tetracycline,blank,,blank,20200616,1
1118.3,37.0,0.031,21.0,blank,A06,M9_0.5%_glucose,100_uM_disulfiram,0_ugmL_tetracycline,blank,,blank,20200616,1
1138.3,37.1,0.031,25.0,blank,A06,M9_0.5%_glucose,100_uM_disulfiram,0_ugmL_tetracycline,blank,,blank,20200616,1
1158.3,37.1,0.031,24.0,blank,A06,M9_0.5%_glucose,100_uM_disulfiram,0_ugmL_tetracycline,blank,,blank,20200616,1
1178.3,37.1,0.031,23.0,blank,A06,M9_0.5%_glucose,100_uM_disulfiram,0_ugmL_tetracycline,blank,,blank,20200616,1
1198.3,37.0,0.031,27.0,blank,A06,M9_0.5%_glucose,100_uM_disulfiram,0_ugmL_tetracycline,blank,,blank,20200616,1
1218.3,37.0,0.03,27.0,blank,A06,M9_0.5%_glucose,100_uM_disulfiram,0_ugmL_tetracycline,blank,,blank,20200616,1
1238.3,37.1,0.031,25.0,blank,A06,M9_0.5%_glucose,100_uM_disulfiram,0_ugmL_tetracycline,blank,,blank,20200616,1
1258.3,37.0,0.031,22.0,blank,A06,M9_0.5%_glucose,100_uM_disulfiram,0_ugmL_tetracycline,blank,,blank,20200616,1
1278.3,37.0,0.031,21.0,blank,A06,M9_0.5%_glucose,100_uM_disulfiram,0_ugmL_tetracycline,blank,,blank,20200616,1
1298.3,37.1,0.03,20.0,blank,A06,M9_0.5%_glucose,100_uM_disulfiram,0_ugmL_tetracycline,blank,,blank,20200616,1
1318.3,37.0,0.031,24.0,blank,A06,M9_0.5%_glucose,100_uM_disulfiram,0_ugmL_tetracycline,blank,,blank,20200616,1
1338.3,37.0,0.031,27.0,blank,A06,M9_0.5%_glucose,100_uM_disulfiram,0_ugmL_tetracycline,blank,,blank,20200616,1
1358.3,37.0,0.031,21.0,blank,A06,M9_0.5%_glucose,100_uM_disulfiram,0_ugmL_tetracycline,blank,,blank,20200616,1
1378.3,37.0,0.031,24.0,blank,A06,M9_0.5%_glucose,100_uM_disulfiram,0_ugmL_tetracycline,blank,,blank,20200616,1
1398.3,37.0,0.031,28.0,blank,A06,M9_0.5%_glucose,100_uM_disulfiram,0_ugmL_tetracycline,blank,,blank,20200616,1
1418.3,37.0,0.031,26.0,blank,A06,M9_0.5%_glucose,100_uM_disulfiram,0_ugmL_tetracycline,blank,,blank,20200616,1
18.3,37.1,0.037000000000000005,34.0,blank,A07,M9_0.5%_glucose,200_uM_disulfiram,0_ugmL_tetracycline,blank,,blank,20200616,1
38.3,37.1,0.034,29.0,blank,A07,M9_0.5%_glucose,200_uM_disulfiram,0_ugmL_tetracycline,blank,,blank,20200616,1
58.3,37.0,0.033,33.0,blank,A07,M9_0.5%_glucose,200_uM_disulfiram,0_ugmL_tetracycline,blank,,blank,20200616,1
78.3,37.1,0.032,31.0,blank,A07,M9_0.5%_glucose,200_uM_disulfiram,0_ugmL_tetracycline,blank,,blank,20200616,1
98.3,37.1,0.032,28.0,blank,A07,M9_0.5%_glucose,200_uM_disulfiram,0_ugmL_tetracycline,blank,,blank,20200616,1
118.3,37.0,0.031,32.0,blank,A07,M9_0.5%_glucose,200_uM_disulfiram,0_ugmL_tetracycline,blank,,blank,20200616,1
138.3,37.0,0.031,31.0,blank,A07,M9_0.5%_glucose,200_uM_disulfiram,0_ugmL_tetracycline,blank,,blank,20200616,1
158.3,37.0,0.032,39.0,blank,A07,M9_0.5%_glucose,200_uM_disulfiram,0_ugmL_tetracycline,blank,,blank,20200616,1
178.3,37.0,0.031,24.0,blank,A07,M9_0.5%_glucose,200_uM_disulfiram,0_ugmL_tetracycline,blank,,blank,20200616,1
198.3,37.0,0.031,31.0,blank,A07,M9_0.5%_glucose,200_uM_disulfiram,0_ugmL_tetracycline,blank,,blank,20200616,1
218.3,37.0,0.031,36.0,blank,A07,M9_0.5%_glucose,200_uM_disulfiram,0_ugmL_tetracycline,blank,,blank,20200616,1
238.3,37.0,0.031,33.0,blank,A07,M9_0.5%_glucose,200_uM_disulfiram,0_ugmL_tetracycline,blank,,blank,20200616,1
258.3,37.1,0.031,32.0,blank,A07,M9_0.5%_glucose,200_uM_disulfiram,0_ugmL_tetracycline,blank,,blank,20200616,1
278.3,37.0,0.031,35.0,blank,A07,M9_0.5%_glucose,200_uM_disulfiram,0_ugmL_tetracycline,blank,,blank,20200616,1
298.3,37.0,0.031,32.0,blank,A07,M9_0.5%_glucose,200_uM_disulfiram,0_ugmL_tetracycline,blank,,blank,20200616,1
318.3,37.0,0.031,34.0,blank,A07,M9_0.5%_glucose,200_uM_disulfiram,0_ugmL_tetracycline,blank,,blank,20200616,1
338.3,37.0,0.031,25.0,blank,A07,M9_0.5%_glucose,200_uM_disulfiram,0_ugmL_tetracycline,blank,,blank,20200616,1
358.3,37.0,0.031,30.0,blank,A07,M9_0.5%_glucose,200_uM_disulfiram,0_ugmL_tetracycline,blank,,blank,20200616,1
